,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Martin_Luther_King_Jr_Day,nday_away_Columbus_Day,nday_away_Labor_Day,nday_away_New_Years_Day,nday_away_Thanksgiving,nday_away_Memorial_Day,nday_away_Christmas_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Independence_Day,nday_away_anyholiday
140,2018-04-16,24.0,40.0,31.0,2018,4,16,0,1,75.0,0,0,1,30,1,30,1,40,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,10.666666666666666,8.666666666666666,6.997045994265065e-09,6.928847118330195e-31,4.9891093927950183e-20,1.3887943864964021e-11,3.795737739100092e-21,0.01831563888873418,4.433377746328046e-13,0.0008159878350721483,1.0815214096490333e-24,7.143252560542774e-07,0.01831563888873418
141,2018-04-17,0.0,0.0,0.0,2018,4,17,1,0,0.0,1,30,1,30,1,40,1,30,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75.0,75.0,15.666666666666666,11.166666666666666,4.62058847615921e-09,1.5288129205360447e-30,9.392490402701178e-20,8.606890178604721e-12,1.971017666651087e-21,0.022108538597039658,2.661680480344294e-13,0.0006315414766389987,5.318563715269067e-25,1.0197853771706282e-06,0.022108538597039658
142,2018-04-18,3.0,15.0,5.0,2018,4,18,2,1,30.0,1,20,1,30,1,40,1,30,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,75.0,13.0,11.166666666666666,3.0374578711408626e-09,3.3579801181420154e-30,1.760227914426155e-19,5.309883359214771e-12,1.0188617225283034e-21,0.026566137145725102,1.5907704423661305e-13,0.0004865757746296883,2.603658507632229e-25,1.449278887147761e-06,0.026566137145725102
143,2018-04-19,14.0,40.0,15.0,2018,4,19,3,1,20.0,0,0,1,40,1,50,1,40,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,75.0,15.0,11.333333333333334,1.987712853292263e-09,7.342303069252906e-30,3.2838813589367143e-19,3.2610248726700355e-12,5.242885663363464e-22,0.03177804641749838,9.464322195262531e-14,0.00037318957021707967,1.2688318989310368e-25,2.050338474493025e-06,0.03177804641749838
144,2018-04-20,0.0,0.0,0.0,2018,4,20,4,0,0.0,1,40,1,40,1,50,1,40,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,75.0,16.333333333333332,12.0,1.2948737877910746e-09,1.5981476628267853e-29,6.098688103116819e-19,1.9936717358377863e-12,2.685690341941217e-22,0.03784045853143394,5.605339617595758e-14,0.00028493048887656886,6.155375693545423e-26,2.8875503621930407e-06,0.03784045853143394
145,2018-04-21,6.0,23.0,14.0,2018,4,21,5,1,40.0,0,0,1,50,1,50,1,30,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,75.0,75.0,16.333333333333332,12.0,8.397144824858431e-10,3.4628359020592734e-29,1.1274980485847069e-18,1.2133430395437822e-12,1.3695310990003124e-22,0.04485553036633267,3.3047967556318703e-14,0.00021656025755544176,2.972593012420696e-26,4.048218864632775e-06,0.04485553036633267
146,2018-04-22,0.0,0.0,0.0,2018,4,22,6,0,0.0,0,0,1,50,1,50,1,30,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,75.0,75.0,19.0,13.333333333333334,5.420835868877036e-10,7.469255741829046e-29,2.0750357571818113e-18,7.35095839585829e-13,6.95213617456976e-23,0.05293050193270875,1.939625972470827e-14,0.00016385096587198604,1.429047782650265e-26,5.649744546949397e-06,0.05293050193270875
147,2018-04-23,0.0,0.0,0.0,2018,4,23,0,0,0.0,1,50,1,50,1,50,1,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,75.0,75.0,17.666666666666668,11.666666666666666,3.4836240728956334e-10,1.603810890548638e-28,3.8015944193905344e-18,4.433377746328046e-13,3.513136727828072e-23,0.06217652402211632,1.1332393247975474e-14,0.00012340980408667956,6.838934727824874e-27,7.849175678309677e-06,0.06217652402211632
148,2018-04-24,0.0,0.0,1.0,2018,4,24,1,1,50.0,0,0,0,0,1,30,1,30,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,75.0,75.0,17.666666666666668,11.666666666666666,2.2285722505175572e-10,3.4281466917367465e-28,6.933242467194433e-18,2.661680480344294e-13,1.7672673139340898e-23,0.07270717596764426,6.5910664926522654e-15,9.252960973638543e-05,3.2580712504375464e-27,1.0855496653299211e-05,0.07270717596764426
149,2018-04-25,0.0,0.0,0.0,2018,4,25,2,0,0.0,0,0,0,0,1,30,1,30,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,75.0,75.0,21.0,13.333333333333334,1.4192292867942123e-10,7.294508704739252e-28,1.2587439785341146e-17,1.5907704423661305e-13,8.849930260292657e-24,0.08463666150622445,3.816103628946825e-15,6.906248619019833e-05,1.5451231768499288e-27,1.4945338524781451e-05,0.08463666150622445
150,2018-04-26,0.0,0.0,0.0,2018,4,26,3,0,0.0,0,0,1,50,1,30,1,30,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75.0,75.0,19.666666666666668,13.333333333333334,8.997229967366561e-11,1.5451231768499288e-27,2.2749341707408446e-17,9.464322195262531e-14,4.411719196996002e-24,0.09807767964508253,2.1994547780410763e-15,5.131379054322775e-05,7.294508704739252e-28,2.0482936846887517e-05,0.09807767964508253
151,2018-04-27,0.0,0.0,0.0,2018,4,27,4,0,0.0,0,0,1,50,1,30,1,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,75.0,19.666666666666668,13.333333333333334,5.678001307018091e-11,3.2580712504375464e-27,4.09289565372295e-17,5.605339617595758e-14,2.1893050878062735e-24,0.11313897801910364,1.2619447026583566e-15,3.795389888449303e-05,3.4281466917367465e-28,2.7945321209152884e-05,0.11313897801910364
152,2018-04-28,0.0,0.0,0.0,2018,4,28,5,0,0.0,1,50,1,30,1,30,1,30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,75.0,16.333333333333332,13.333333333333334,3.567077669253329e-11,6.838934727824874e-27,7.330319795513614e-17,3.3047967556318703e-14,1.0815214096490333e-24,0.12992260830505947,7.207688734079356e-16,2.7945321209152884e-05,1.603810890548638e-28,3.795389888449303e-05,0.12992260830505947
153,2018-04-29,3.0,28.0,14.0,2018,4,29,6,1,50.0,0,0,1,20,1,30,1,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,75.0,16.333333333333332,12.5,2.2307970104970424e-11,1.429047782650265e-26,1.3069097000558088e-16,1.939625972470827e-14,5.318563715269067e-25,0.14852091655171076,4.0980960411175916e-16,2.0482936846887517e-05,7.469255741829046e-29,5.131379054322775e-05,0.14852091655171076
154,2018-04-30,0.0,0.0,0.0,2018,4,30,0,0,0.0,1,20,1,30,1,30,1,30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,75.0,19.666666666666668,14.166666666666666,1.3887943864964021e-11,2.972593012420696e-26,2.3195228302435696e-16,1.1332393247975474e-14,2.603658507632229e-25,0.1690133154060661,2.3195228302435696e-16,1.4945338524781451e-05,3.4628359020592734e-29,6.906248619019833e-05,0.1690133154060661
155,2018-05-01,0.0,20.5,5.0,2018,5,1,1,1,20.0,1,30,1,30,1,30,1,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,75.0,17.666666666666668,14.166666666666666,8.606890178604721e-12,6.155375693545423e-26,4.0980960411175916e-16,6.5910664926522654e-15,1.2688318989310368e-25,0.19146289967870542,1.3069097000558088e-16,1.0855496653299211e-05,1.5981476628267853e-29,9.252960973638543e-05,0.19146289967870542
156,2018-05-02,7.0,23.0,9.0,2018,5,2,2,1,25.0,1,40,1,40,1,30,1,30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,75.0,14.0,14.833333333333334,5.309883359214771e-12,1.2688318989310368e-25,7.207688734079356e-16,3.816103628946825e-15,6.155375693545423e-26,0.21591298091726488,7.330319795513614e-17,7.849175678309677e-06,7.342303069252906e-30,0.00012340980408667956,0.21591298091726488
157,2018-05-03,3.0,19.0,9.0,2018,5,3,3,1,40.0,0,0,0,0,1,30,1,20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,75.0,15.666666666666666,14.333333333333334,3.2610248726700355e-12,2.603658507632229e-25,1.2619447026583566e-15,2.1994547780410763e-15,2.972593012420696e-26,0.24238362999515986,4.09289565372295e-17,5.649744546949397e-06,3.3579801181420154e-30,0.00016385096587198604,0.24238362999515986
158,2018-05-04,0.0,0.0,0.0,2018,5,4,4,0,0.0,0,0,0,0,1,30,1,20,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,75.0,16.333333333333332,15.666666666666666,1.9936717358377863e-12,5.318563715269067e-25,2.1994547780410763e-15,1.2619447026583566e-15,1.429047782650265e-26,0.2708683284704635,2.2749341707408446e-17,4.048218864632775e-06,1.5288129205360447e-30,0.00021656025755544176,0.2708683284704635
159,2018-05-05,0.0,0.0,0.0,2018,5,5,5,0,0.0,0,0,0,0,1,20,1,20,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,75.0,15.0,15.666666666666666,1.2133430395437822e-12,1.0815214096490333e-24,3.816103628946825e-15,7.207688734079356e-16,6.838934727824874e-27,0.30133083890551066,1.2587439785341146e-17,2.8875503621930407e-06,6.928847118330195e-31,0.00028493048887656886,0.30133083890551066
160,2018-05-06,0.0,0.0,0.0,2018,5,6,6,0,0.0,0,0,1,30,1,20,1,30,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,50.0,75.0,15.0,15.666666666666666,7.35095839585829e-13,2.1893050878062735e-24,6.5910664926522654e-15,4.0980960411175916e-16,3.2580712504375464e-27,0.33370241075447066,6.933242467194433e-18,2.050338474493025e-06,3.1260651434701166e-31,0.00037318957021707967,0.33370241075447066
161,2018-05-07,0.0,0.0,0.0,2018,5,7,0,0,0.0,0,0,1,30,1,20,1,30,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0,75.0,12.333333333333334,15.666666666666666,4.433377746328046e-13,4.411719196996002e-24,1.1332393247975474e-14,2.3195228302435696e-16,1.5451231768499288e-27,0.36787944117144233,3.8015944193905344e-18,1.449278887147761e-06,1.4039947359662446e-31,0.0004865757746296883,0.36787944117144233
162,2018-05-08,0.0,0.0,0.0,2018,5,8,1,0,0.0,1,30,1,30,1,20,1,30,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,50.0,75.0,12.333333333333334,15.0,2.661680480344294e-13,8.849930260292657e-24,1.939625972470827e-14,1.3069097000558088e-16,7.294508704739252e-28,0.40372170860859763,2.0750357571818113e-18,1.0197853771706282e-06,6.277162123269114e-32,0.0006315414766389987,0.40372170860859763
163,2018-05-09,0.0,16.0,5.0,2018,5,9,2,1,25.0,0,0,1,20,1,20,1,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,75.0,12.333333333333334,15.0,1.5907704423661305e-13,1.7672673139340898e-23,3.3047967556318703e-14,7.330319795513614e-17,3.4281466917367465e-28,0.441051290941554,1.1274980485847069e-18,7.143252560542774e-07,2.793776256466959e-32,0.0008159878350721483,0.441051290941554
164,2018-05-10,0.0,0.0,0.0,2018,5,10,3,0,0.0,0,0,1,20,1,20,1,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,75.0,10.666666666666666,15.833333333333334,9.464322195262531e-14,3.513136727828072e-23,5.605339617595758e-14,4.09289565372295e-17,1.603810890548638e-28,0.47965226883004425,6.098688103116819e-19,4.980966734693725e-07,1.237799517733768e-32,0.0010495325222677763,0.47965226883004425
165,2018-05-11,0.0,0.0,0.0,2018,5,11,4,0,0.0,1,20,1,20,1,20,1,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,75.0,10.666666666666666,15.166666666666666,5.605339617595758e-14,6.95213617456976e-23,9.464322195262531e-14,2.2749341707408446e-17,7.469255741829046e-29,0.5192712990540764,3.2838813589367143e-19,3.4574960100244164e-07,5.4593307522331215e-33,0.0013438120398556223,0.5192712990540764
166,2018-05-12,1.5,40.0,13.0,2018,5,12,5,1,22.5,0,0,0,0,0,0,1,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,75.0,10.666666666666666,15.166666666666666,3.3047967556318703e-14,1.3695310990003124e-22,1.5907704423661305e-13,1.2587439785341146e-17,3.4628359020592734e-29,0.5596191218461927,1.760227914426155e-19,2.3891319952628224e-07,2.396949668898052e-33,0.00171281936882384,0.5596191218461927
167,2018-05-13,0.0,0.0,0.0,2018,5,13,6,0,0.0,0,0,0,0,1,50,1,50,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,75.0,12.166666666666666,14.25,1.939625972470827e-14,2.685690341941217e-22,2.661680480344294e-13,6.933242467194433e-18,1.5981476628267853e-29,0.6003730411984044,9.392490402701178e-20,1.6434216793821234e-07,2.396949668898052e-33,0.002173276647747907,0.6003730411984044
168,2018-05-14,0.0,0.0,0.0,2018,5,14,0,0,0.0,0,0,0,0,1,50,1,50,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,75.0,12.166666666666666,14.25,1.1332393247975474e-14,5.242885663363464e-22,4.433377746328046e-13,3.8015944193905344e-18,7.342303069252906e-30,0.6411803884299546,4.9891093927950183e-20,1.1253517471925912e-07,5.4593307522331215e-33,0.002745041231162644,0.6411803884299546
169,2018-05-15,0.0,0.0,0.0,2018,5,15,1,0,0.0,0,0,0,0,1,50,1,50,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,75.0,8.833333333333334,14.25,6.5910664926522654e-15,1.0188617225283034e-21,7.35095839585829e-13,2.0750357571818113e-18,3.3579801181420154e-30,0.6816629478612286,2.6381270294181677e-20,7.671105893720845e-08,1.237799517733768e-32,0.003451541830562535,0.6816629478612286
170,2018-05-16,0.0,0.0,0.0,2018,5,16,2,0,0.0,0,0,0,0,1,50,1,50,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,40.0,75.0,8.833333333333334,13.25,3.816103628946825e-15,1.971017666651087e-21,1.2133430395437822e-12,1.1274980485847069e-18,1.5288129205360447e-30,0.7214222903547561,1.3886691616029176e-20,5.205447572187675e-08,2.793776256466959e-32,0.004320239474094066,0.7214222903547561
171,2018-05-17,0.0,0.0,0.0,2018,5,17,3,0,0.0,0,0,1,50,1,50,1,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,50.0,7.5,10.75,2.1994547780410763e-15,3.795737739100092e-21,1.9936717358377863e-12,6.098688103116819e-19,6.928847118330195e-31,0.760045927023468,7.276663454088607e-21,3.516321581057925e-08,6.277162123269114e-32,0.005383105741918052,0.760045927023468
172,2018-05-18,0.0,0.0,0.0,2018,5,18,4,0,0.0,0,0,1,50,1,50,1,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,50.0,5.833333333333333,10.75,1.2619447026583566e-15,7.276663454088607e-21,3.2610248726700355e-12,3.2838813589367143e-19,3.1260651434701166e-31,0.7971141629458125,3.795737739100092e-21,2.3645554668615604e-08,1.4039947359662446e-31,0.006677108163747914,0.7971141629458125
173,2018-05-19,0.0,0.0,0.0,2018,5,19,5,0,0.0,1,50,1,50,1,50,1,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,50.0,3.1666666666666665,9.75,7.207688734079356e-16,1.3886691616029176e-20,5.309883359214771e-12,1.760227914426155e-19,1.4039947359662446e-31,0.8322075006903012,1.971017666651087e-21,1.5828539209911236e-08,3.1260651434701166e-31,0.008244689844825922,0.8322075006903012
174,2018-05-20,41.0,87.0,42.0,2018,5,20,6,1,50.0,0,0,0,0,1,50,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,3.1666666666666665,9.083333333333334,4.0980960411175916e-16,2.6381270294181677e-20,8.606890178604721e-12,9.392490402701178e-20,6.277162123269114e-32,0.8649144172389205,1.0188617225283034e-21,1.0547816779454457e-08,6.928847118330195e-31,0.010134227381485734,0.8649144172389205
175,2018-05-21,0.0,0.0,0.0,2018,5,21,0,0,0.0,0,0,0,0,1,50,1,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.5,10.75,2.3195228302435696e-16,4.9891093927950183e-20,1.3887943864964021e-11,4.9891093927950183e-20,2.793776256466959e-32,0.8948393168143698,5.242885663363464e-22,6.997045994265065e-09,1.5288129205360447e-30,0.012400448027957603,0.8948393168143698
176,2018-05-22,0.0,0.0,0.0,2018,5,22,1,0,0.0,0,0,1,50,1,50,1,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.5,9.416666666666666,1.3069097000558088e-16,9.392490402701178e-20,2.2307970104970424e-11,2.6381270294181677e-20,1.237799517733768e-32,0.9216104472977248,2.685690341941217e-22,4.62058847615921e-09,3.3579801181420154e-30,0.015104783999608878,0.9216104472977248
177,2018-05-23,0.0,0.0,0.0,2018,5,23,2,0,0.0,0,0,1,50,1,50,1,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.5,9.416666666666666,7.330319795513614e-17,1.760227914426155e-19,3.567077669253329e-11,1.3886691616029176e-20,5.4593307522331215e-33,0.9448875602748896,1.3695310990003124e-22,3.0374578711408626e-09,7.342303069252906e-30,0.01831563888873418,0.9448875602748896
178,2018-05-24,0.0,0.0,0.0,2018,5,24,3,0,0.0,1,50,1,50,1,50,1,50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.5,9.416666666666666,4.09289565372295e-17,3.2838813589367143e-19,5.678001307018091e-11,7.276663454088607e-21,2.396949668898052e-33,0.9643690948860915,6.95213617456976e-23,1.987712853292263e-09,1.5981476628267853e-29,0.022108538597039658,0.9643690948860915
179,2018-05-25,20.0,94.0,28.0,2018,5,25,4,1,50.0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,4.833333333333333,7.75,2.2749341707408446e-17,6.098688103116819e-19,8.997229967366561e-11,3.795737739100092e-21,5.4593307522331215e-33,0.9797986738537043,3.513136727828072e-23,1.2948737877910746e-09,3.4628359020592734e-29,0.026566137145725102,0.9797986738537043
180,2018-05-26,0.0,0.0,0.0,2018,5,26,5,0,0.0,0,0,0,0,0,0,1,40,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,8.166666666666666,9.416666666666666,1.2587439785341146e-17,1.1274980485847069e-18,1.4192292867942123e-10,1.971017666651087e-21,1.237799517733768e-32,0.9909707162514318,1.7672673139340898e-23,8.397144824858431e-10,7.469255741829046e-29,0.03177804641749838,0.9909707162514318
181,2018-05-27,0.0,0.0,0.0,2018,5,27,6,0,0.0,0,0,0,0,1,40,1,40,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,8.166666666666666,9.416666666666666,6.933242467194433e-18,2.0750357571818113e-18,2.2285722505175572e-10,1.0188617225283034e-21,2.793776256466959e-32,0.9977349953069204,8.849930260292657e-24,5.420835868877036e-10,1.603810890548638e-28,0.03784045853143394,0.9977349953069204
182,2018-05-28,0.0,0.0,0.0,2018,5,28,0,0,0.0,0,0,0,0,1,40,1,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.666666666666667,9.416666666666666,3.8015944193905344e-18,3.8015944193905344e-18,3.4836240728956334e-10,5.242885663363464e-22,6.277162123269114e-32,1.0,4.411719196996002e-24,3.4836240728956334e-10,3.4281466917367465e-28,0.04485553036633267,1.0
183,2018-05-29,0.0,0.0,0.0,2018,5,29,1,0,0.0,0,0,0,0,1,40,1,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.666666666666667,9.416666666666666,2.0750357571818113e-18,6.933242467194433e-18,5.420835868877036e-10,2.685690341941217e-22,1.4039947359662446e-31,0.9977349953069204,2.1893050878062735e-24,2.2285722505175572e-10,7.294508704739252e-28,0.05293050193270875,0.9977349953069204
184,2018-05-30,0.0,0.0,0.0,2018,5,30,2,0,0.0,0,0,0,0,1,40,1,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,6.666666666666667,7.75,1.1274980485847069e-18,1.2587439785341146e-17,8.397144824858431e-10,1.3695310990003124e-22,3.1260651434701166e-31,0.9909707162514318,1.0815214096490333e-24,1.4192292867942123e-10,1.5451231768499288e-27,0.06217652402211632,0.9909707162514318
185,2018-05-31,0.0,0.0,0.0,2018,5,31,3,0,0.0,0,0,1,40,1,40,1,40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,6.666666666666667,7.75,6.098688103116819e-19,2.2749341707408446e-17,1.2948737877910746e-09,6.95213617456976e-23,6.928847118330195e-31,0.9797986738537043,5.318563715269067e-25,8.997229967366561e-11,3.2580712504375464e-27,0.07270717596764426,0.9797986738537043
186,2018-06-01,0.0,0.0,0.0,2018,6,1,4,0,0.0,0,0,1,40,1,40,1,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,6.666666666666667,7.083333333333333,3.2838813589367143e-19,4.09289565372295e-17,1.987712853292263e-09,3.513136727828072e-23,1.5288129205360447e-30,0.9643690948860915,2.603658507632229e-25,5.678001307018091e-11,6.838934727824874e-27,0.08463666150622445,0.9643690948860915
187,2018-06-02,0.0,0.0,0.0,2018,6,2,5,0,0.0,1,40,1,40,1,40,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.666666666666667,6.25,1.760227914426155e-19,7.330319795513614e-17,3.0374578711408626e-09,1.7672673139340898e-23,3.3579801181420154e-30,0.9448875602748896,1.2688318989310368e-25,3.567077669253329e-11,1.429047782650265e-26,0.09807767964508253,0.9448875602748896
188,2018-06-03,6.0,33.0,15.0,2018,6,3,6,1,40.0,0,0,0,0,0,0,1,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.666666666666667,4.916666666666667,9.392490402701178e-20,1.3069097000558088e-16,4.62058847615921e-09,8.849930260292657e-24,7.342303069252906e-30,0.9216104472977248,6.155375693545423e-26,2.2307970104970424e-11,2.972593012420696e-26,0.11313897801910364,0.9216104472977248
189,2018-06-04,0.0,0.0,0.0,2018,6,4,0,0,0.0,0,0,0,0,0,0,1,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,9.333333333333334,6.25,4.9891093927950183e-20,2.3195228302435696e-16,6.997045994265065e-09,4.411719196996002e-24,1.5981476628267853e-29,0.8948393168143698,2.972593012420696e-26,1.3887943864964021e-11,6.155375693545423e-26,0.12992260830505947,0.8948393168143698
190,2018-06-05,0.0,0.0,0.0,2018,6,5,1,0,0.0,0,0,0,0,0,0,1,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.0,6.25,2.6381270294181677e-20,4.0980960411175916e-16,1.0547816779454457e-08,2.1893050878062735e-24,3.4628359020592734e-29,0.8649144172389205,1.429047782650265e-26,8.606890178604721e-12,1.2688318989310368e-25,0.14852091655171076,0.8649144172389205
191,2018-06-06,0.0,0.0,0.0,2018,6,6,2,0,0.0,0,0,0,0,0,0,1,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.0,6.25,1.3886691616029176e-20,7.207688734079356e-16,1.5828539209911236e-08,1.0815214096490333e-24,7.469255741829046e-29,0.8322075006903012,6.838934727824874e-27,5.309883359214771e-12,2.603658507632229e-25,0.1690133154060661,0.8322075006903012
192,2018-06-07,0.0,0.0,0.0,2018,6,7,3,0,0.0,0,0,0,0,0,0,1,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.0,6.25,7.276663454088607e-21,1.2619447026583566e-15,2.3645554668615604e-08,5.318563715269067e-25,1.603810890548638e-28,0.7971141629458125,3.2580712504375464e-27,3.2610248726700355e-12,5.318563715269067e-25,0.19146289967870542,0.7971141629458125
193,2018-06-08,0.0,0.0,0.0,2018,6,8,4,0,0.0,0,0,0,0,0,0,1,70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,6.0,6.25,3.795737739100092e-21,2.1994547780410763e-15,3.516321581057925e-08,2.603658507632229e-25,3.4281466917367465e-28,0.760045927023468,1.5451231768499288e-27,1.9936717358377863e-12,1.0815214096490333e-24,0.21591298091726488,0.760045927023468
194,2018-06-09,0.0,0.0,0.0,2018,6,9,5,0,0.0,0,0,0,0,1,80,1,70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,6.0,5.416666666666667,1.971017666651087e-21,3.816103628946825e-15,5.205447572187675e-08,1.2688318989310368e-25,7.294508704739252e-28,0.7214222903547561,7.294508704739252e-28,1.2133430395437822e-12,2.1893050878062735e-24,0.24238362999515986,0.7214222903547561
195,2018-06-10,0.0,0.0,0.0,2018,6,10,6,0,0.0,0,0,0,0,1,70,1,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,50.0,2.6666666666666665,5.416666666666667,1.0188617225283034e-21,6.5910664926522654e-15,7.671105893720845e-08,6.155375693545423e-26,1.5451231768499288e-27,0.6816629478612286,3.4281466917367465e-28,7.35095839585829e-13,4.411719196996002e-24,0.2708683284704635,0.6816629478612286
196,2018-06-11,0.0,0.0,0.0,2018,6,11,0,0,0.0,0,0,0,0,1,70,1,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,2.6666666666666665,5.416666666666667,5.242885663363464e-22,1.1332393247975474e-14,1.1253517471925912e-07,2.972593012420696e-26,3.2580712504375464e-27,0.6411803884299546,1.603810890548638e-28,4.433377746328046e-13,8.849930260292657e-24,0.30133083890551066,0.6411803884299546
197,2018-06-12,0.0,0.0,0.0,2018,6,12,1,0,0.0,0,0,0,0,1,70,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,2.6666666666666665,4.666666666666667,2.685690341941217e-22,1.939625972470827e-14,1.6434216793821234e-07,1.429047782650265e-26,6.838934727824874e-27,0.6003730411984044,7.469255741829046e-29,2.661680480344294e-13,1.7672673139340898e-23,0.33370241075447066,0.6003730411984044
198,2018-06-13,0.0,0.0,0.0,2018,6,13,2,0,0.0,0,0,1,80,1,70,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,2.6666666666666665,4.666666666666667,1.3695310990003124e-22,3.3047967556318703e-14,2.3891319952628224e-07,6.838934727824874e-27,1.429047782650265e-26,0.5596191218461927,3.4628359020592734e-29,1.5907704423661305e-13,3.513136727828072e-23,0.36787944117144233,0.5596191218461927
