,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Martin_Luther_King_Jr_Day,nday_away_Columbus_Day,nday_away_Labor_Day,nday_away_New_Years_Day,nday_away_Thanksgiving,nday_away_Memorial_Day,nday_away_Christmas_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Independence_Day,nday_away_anyholiday
1298,2017-12-03,40.0,67.0,34.0,2017,12,3,6,1,15.0,1,20,1,20,1,20,1,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,4.333333333333333,2.6666666666666665,0.015104783999608878,0.0010495325222677763,1.0547816779454457e-08,0.14852091655171076,0.7971141629458125,3.1260651434701166e-31,0.33370241075447066,1.0197853771706282e-06,0.33370241075447066,1.7672673139340898e-23,0.7971141629458125
1299,2017-12-04,23.0,61.0,15.0,2017,12,4,0,1,15.0,1,20,1,20,1,20,1,20,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0,5.333333333333333,3.1666666666666665,0.01831563888873418,0.0008159878350721483,6.997045994265065e-09,0.1690133154060661,0.760045927023468,6.928847118330195e-31,0.36787944117144233,1.449278887147761e-06,0.30133083890551066,8.849930260292657e-24,0.760045927023468
1300,2017-12-05,117.0,179.5,118.0,2017,12,5,1,1,15.0,0,0,1,20,1,20,1,20,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,25.0,6.333333333333333,3.6666666666666665,0.022108538597039658,0.0006315414766389987,4.62058847615921e-09,0.19146289967870542,0.7214222903547561,1.5288129205360447e-30,0.40372170860859763,2.050338474493025e-06,0.2708683284704635,4.411719196996002e-24,0.7214222903547561
1301,2017-12-06,0.0,0.0,0.0,2017,12,6,2,0,0.0,1,20,1,20,1,20,1,20,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,7.333333333333333,4.166666666666667,0.026566137145725102,0.0004865757746296883,3.0374578711408626e-09,0.21591298091726488,0.6816629478612286,3.3579801181420154e-30,0.441051290941554,2.8875503621930407e-06,0.24238362999515986,2.1893050878062735e-24,0.6816629478612286
1302,2017-12-07,12.0,49.0,14.0,2017,12,7,3,1,15.0,0,0,0,0,1,20,1,20,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0,7.333333333333333,4.166666666666667,0.03177804641749838,0.00037318957021707967,1.987712853292263e-09,0.24238362999515986,0.6411803884299546,7.342303069252906e-30,0.47965226883004425,4.048218864632775e-06,0.21591298091726488,1.0815214096490333e-24,0.6411803884299546
1303,2017-12-08,0.0,0.0,0.0,2017,12,8,4,0,0.0,0,0,0,0,1,20,1,20,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,25.0,25.0,8.333333333333334,4.666666666666667,0.03784045853143394,0.00028493048887656886,1.2948737877910746e-09,0.2708683284704635,0.6003730411984044,1.5981476628267853e-29,0.5192712990540764,5.649744546949397e-06,0.19146289967870542,5.318563715269067e-25,0.6003730411984044
1304,2017-12-09,0.0,0.0,0.0,2017,12,9,5,0,0.0,0,0,0,0,1,20,1,20,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,25.0,8.333333333333334,4.666666666666667,0.04485553036633267,0.00021656025755544176,8.397144824858431e-10,0.30133083890551066,0.5596191218461927,3.4628359020592734e-29,0.5596191218461927,7.849175678309677e-06,0.1690133154060661,2.603658507632229e-25,0.5596191218461927
1305,2017-12-10,0.0,0.0,0.0,2017,12,10,6,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,25.0,8.333333333333334,4.666666666666667,0.05293050193270875,0.00016385096587198604,5.420835868877036e-10,0.33370241075447066,0.5192712990540764,7.469255741829046e-29,0.6003730411984044,1.0855496653299211e-05,0.14852091655171076,1.2688318989310368e-25,0.6003730411984044
1306,2017-12-11,0.0,0.0,0.0,2017,12,11,0,0,0.0,0,0,1,20,1,20,1,20,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,25.0,25.0,6.666666666666667,4.666666666666667,0.06217652402211632,0.00012340980408667956,3.4836240728956334e-10,0.36787944117144233,0.47965226883004425,1.603810890548638e-28,0.6411803884299546,1.4945338524781451e-05,0.12992260830505947,6.155375693545423e-26,0.6411803884299546
1307,2017-12-12,0.0,0.0,0.0,2017,12,12,1,0,0.0,0,0,1,20,1,20,1,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,25.0,6.666666666666667,4.666666666666667,0.07270717596764426,9.252960973638543e-05,2.2285722505175572e-10,0.40372170860859763,0.441051290941554,3.4281466917367465e-28,0.6816629478612286,2.0482936846887517e-05,0.11313897801910364,2.972593012420696e-26,0.6816629478612286
