,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Memorial_Day,nday_away_Independence_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Labor_Day,nday_away_Columbus_Day,nday_away_Thanksgiving,nday_away_New_Years_Day,nday_away_Christmas_Day,nday_away_Martin_Luther_King_Jr_Day,nday_away_anyholiday
2323,2017-10-29,0.0,0.0,0.0,2017,10,29,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.849930260292657e-24,3.3047967556318703e-14,2.661680480344294e-13,0.6816629478612286,0.0010495325222677763,0.40372170860859763,0.24238362999515986,9.252960973638543e-05,0.0006315414766389987,1.0197853771706282e-06,0.6816629478612286
2324,2017-10-30,0.0,0.0,0.0,2017,10,30,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411719196996002e-24,1.939625972470827e-14,4.433377746328046e-13,0.7214222903547561,0.0008159878350721483,0.36787944117144233,0.2708683284704635,0.00012340980408667956,0.0008159878350721483,1.449278887147761e-06,0.7214222903547561
2325,2017-10-31,0.0,0.0,0.0,2017,10,31,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1893050878062735e-24,1.1332393247975474e-14,7.35095839585829e-13,0.760045927023468,0.0006315414766389987,0.33370241075447066,0.30133083890551066,0.00016385096587198604,0.0010495325222677763,2.050338474493025e-06,0.760045927023468
2326,2017-11-01,0.0,0.0,0.0,2017,11,1,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0815214096490333e-24,6.5910664926522654e-15,1.2133430395437822e-12,0.7971141629458125,0.0004865757746296883,0.30133083890551066,0.33370241075447066,0.00021656025755544176,0.0013438120398556223,2.8875503621930407e-06,0.7971141629458125
2327,2017-11-02,0.0,0.0,0.0,2017,11,2,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.318563715269067e-25,3.816103628946825e-15,1.9936717358377863e-12,0.8322075006903012,0.00037318957021707967,0.2708683284704635,0.36787944117144233,0.00028493048887656886,0.00171281936882384,4.048218864632775e-06,0.8322075006903012
2328,2017-11-03,0.0,0.0,0.0,2017,11,3,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.603658507632229e-25,2.1994547780410763e-15,3.2610248726700355e-12,0.8649144172389205,0.00028493048887656886,0.24238362999515986,0.40372170860859763,0.00037318957021707967,0.002173276647747907,5.649744546949397e-06,0.8649144172389205
2329,2017-11-04,0.0,0.0,0.0,2017,11,4,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2688318989310368e-25,1.2619447026583566e-15,5.309883359214771e-12,0.8948393168143698,0.00021656025755544176,0.21591298091726488,0.441051290941554,0.0004865757746296883,0.002745041231162644,7.849175678309677e-06,0.8948393168143698
2330,2017-11-05,0.0,0.0,0.0,2017,11,5,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.155375693545423e-26,7.207688734079356e-16,8.606890178604721e-12,0.9216104472977248,0.00016385096587198604,0.19146289967870542,0.47965226883004425,0.0006315414766389987,0.003451541830562535,1.0855496653299211e-05,0.9216104472977248
2331,2017-11-06,0.0,0.0,0.0,2017,11,6,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.972593012420696e-26,4.0980960411175916e-16,1.3887943864964021e-11,0.9448875602748896,0.00012340980408667956,0.1690133154060661,0.5192712990540764,0.0008159878350721483,0.004320239474094066,1.4945338524781451e-05,0.9448875602748896
2332,2017-11-07,0.0,0.0,0.0,2017,11,7,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429047782650265e-26,2.3195228302435696e-16,2.2307970104970424e-11,0.9643690948860915,9.252960973638543e-05,0.14852091655171076,0.5596191218461927,0.0010495325222677763,0.005383105741918052,2.0482936846887517e-05,0.9643690948860915
