,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Martin_Luther_King_Jr_Day,nday_away_Columbus_Day,nday_away_Labor_Day,nday_away_New_Years_Day,nday_away_Thanksgiving,nday_away_Memorial_Day,nday_away_Christmas_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Independence_Day,nday_away_anyholiday
1610,2016-02-17,0.0,0.0,0.0,2016,2,17,2,0,0.0,1,40,1,40,1,30,1,40,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,72.0,17.133333333333333,21.983333333333334,0.12992260830505947,7.330319795513614e-17,6.838934727824874e-27,0.006677108163747914,1.6434216793821234e-07,3.567077669253329e-11,0.0013438120398556223,0.9909707162514318,3.4836240728956334e-10,1.760227914426155e-19,0.9909707162514318
1611,2016-02-18,0.0,18.5,9.0,2016,2,18,3,1,37.5,0,0,0,0,1,20,1,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,72.0,17.133333333333333,19.65,0.11313897801910364,4.09289565372295e-17,3.2580712504375464e-27,0.005383105741918052,1.1253517471925912e-07,5.678001307018091e-11,0.0010495325222677763,0.9797986738537043,2.2285722505175572e-10,3.2838813589367143e-19,0.9797986738537043
1612,2016-02-19,0.0,0.0,0.0,2016,2,19,4,0,0.0,0,0,1,20,1,20,1,30,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.0,72.0,16.3,19.233333333333334,0.09807767964508253,2.2749341707408446e-17,1.5451231768499288e-27,0.004320239474094066,7.671105893720845e-08,8.997229967366561e-11,0.0008159878350721483,0.9643690948860915,1.4192292867942123e-10,6.098688103116819e-19,0.9643690948860915
1613,2016-02-20,0.0,0.0,0.0,2016,2,20,5,0,0.0,0,0,1,20,1,40,1,30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,72.0,11.5,16.9,0.08463666150622445,1.2587439785341146e-17,7.294508704739252e-28,0.003451541830562535,5.205447572187675e-08,1.4192292867942123e-10,0.0006315414766389987,0.9448875602748896,8.997229967366561e-11,1.1274980485847069e-18,0.9448875602748896
1614,2016-02-21,0.0,0.0,0.0,2016,2,21,6,0,0.0,1,20,1,20,1,40,1,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,72.0,11.5,16.9,0.07270717596764426,6.933242467194433e-18,3.4281466917367465e-28,0.002745041231162644,3.516321581057925e-08,2.2285722505175572e-10,0.0004865757746296883,0.9216104472977248,5.678001307018091e-11,2.0750357571818113e-18,0.9216104472977248
1615,2016-02-22,0.0,14.0,6.0,2016,2,22,0,1,15.0,1,30,1,30,1,40,1,30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,72.0,7.5,16.9,0.06217652402211632,3.8015944193905344e-18,1.603810890548638e-28,0.002173276647747907,2.3645554668615604e-08,3.4836240728956334e-10,0.00037318957021707967,0.8948393168143698,3.567077669253329e-11,3.8015944193905344e-18,0.8948393168143698
1616,2016-02-23,0.0,50.0,23.0,2016,2,23,1,1,25.0,0,0,1,30,1,50,1,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,72.0,8.5,15.733333333333333,0.05293050193270875,2.0750357571818113e-18,7.469255741829046e-29,0.00171281936882384,1.5828539209911236e-08,5.420835868877036e-10,0.00028493048887656886,0.8649144172389205,2.2307970104970424e-11,6.933242467194433e-18,0.8649144172389205
1617,2016-02-24,0.0,0.0,0.0,2016,2,24,2,0,0.0,1,30,1,50,1,50,1,30,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,72.0,10.166666666666666,16.566666666666666,0.04485553036633267,1.1274980485847069e-18,3.4628359020592734e-29,0.0013438120398556223,1.0547816779454457e-08,8.397144824858431e-10,0.00021656025755544176,0.8322075006903012,1.3887943864964021e-11,1.2587439785341146e-17,0.8322075006903012
1618,2016-02-25,0.0,43.0,13.0,2016,2,25,3,1,30.0,0,0,1,70,1,50,1,30,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,72.0,10.166666666666666,16.566666666666666,0.03784045853143394,6.098688103116819e-19,1.5981476628267853e-29,0.0010495325222677763,6.997045994265065e-09,1.2948737877910746e-09,0.00016385096587198604,0.7971141629458125,8.606890178604721e-12,2.2749341707408446e-17,0.7971141629458125
1619,2016-02-26,0.0,0.0,0.0,2016,2,26,4,0,0.0,1,70,1,70,1,40,1,30,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,72.0,12.166666666666666,17.566666666666666,0.03177804641749838,3.2838813589367143e-19,7.342303069252906e-30,0.0008159878350721483,4.62058847615921e-09,1.987712853292263e-09,0.00012340980408667956,0.760045927023468,5.309883359214771e-12,4.09289565372295e-17,0.760045927023468
1620,2016-02-27,0.0,29.0,11.0,2016,2,27,5,1,70.0,0,0,0,0,1,20,1,30,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,72.0,12.166666666666666,15.566666666666666,0.026566137145725102,1.760227914426155e-19,3.3579801181420154e-30,0.0006315414766389987,3.0374578711408626e-09,3.0374578711408626e-09,9.252960973638543e-05,0.7214222903547561,3.2610248726700355e-12,7.330319795513614e-17,0.7214222903547561
1621,2016-02-28,0.0,0.0,0.0,2016,2,28,6,0,0.0,0,0,0,0,1,20,1,30,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,72.0,13.5,16.233333333333334,0.022108538597039658,9.392490402701178e-20,1.5288129205360447e-30,0.0004865757746296883,1.987712853292263e-09,4.62058847615921e-09,6.906248619019833e-05,0.6816629478612286,1.9936717358377863e-12,1.3069097000558088e-16,0.6816629478612286
1622,2016-02-29,0.0,0.0,0.0,2016,2,29,0,0,0.0,0,0,1,20,1,20,1,30,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,70.0,72.0,13.5,16.233333333333334,0.01831563888873418,4.9891093927950183e-20,6.928847118330195e-31,0.00037318957021707967,1.2948737877910746e-09,6.997045994265065e-09,5.131379054322775e-05,0.6411803884299546,1.2133430395437822e-12,2.3195228302435696e-16,0.6411803884299546
1623,2016-03-01,0.0,0.0,0.0,2016,3,1,1,0,0.0,0,0,1,20,1,20,1,30,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,72.0,13.5,14.983333333333333,0.015104783999608878,2.6381270294181677e-20,3.1260651434701166e-31,0.00028493048887656886,8.397144824858431e-10,1.0547816779454457e-08,3.795389888449303e-05,0.6003730411984044,7.35095839585829e-13,4.0980960411175916e-16,0.6003730411984044
1624,2016-03-02,0.0,0.0,0.0,2016,3,2,2,0,0.0,1,20,1,20,1,20,1,30,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,72.0,11.833333333333334,14.983333333333333,0.012400448027957603,1.3886691616029176e-20,1.4039947359662446e-31,0.00021656025755544176,5.420835868877036e-10,1.5828539209911236e-08,2.7945321209152884e-05,0.5596191218461927,4.433377746328046e-13,7.207688734079356e-16,0.5596191218461927
1625,2016-03-03,0.0,34.0,19.0,2016,3,3,3,1,20.0,1,20,1,20,1,30,1,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,72.0,11.833333333333334,14.483333333333333,0.010134227381485734,7.276663454088607e-21,6.277162123269114e-32,0.00016385096587198604,3.4836240728956334e-10,2.3645554668615604e-08,2.0482936846887517e-05,0.5192712990540764,2.661680480344294e-13,1.2619447026583566e-15,0.5192712990540764
1626,2016-03-04,0.0,50.0,20.0,2016,3,4,4,1,15.0,0,0,0,0,1,30,1,30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,72.0,13.166666666666666,15.15,0.008244689844825922,3.795737739100092e-21,2.793776256466959e-32,0.00012340980408667956,2.2285722505175572e-10,3.516321581057925e-08,1.4945338524781451e-05,0.47965226883004425,1.5907704423661305e-13,2.1994547780410763e-15,0.47965226883004425
1627,2016-03-05,0.0,0.0,0.0,2016,3,5,5,0,0.0,0,0,1,30,1,30,1,30,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,72.0,11.666666666666666,13.983333333333333,0.006677108163747914,1.971017666651087e-21,1.237799517733768e-32,9.252960973638543e-05,1.4192292867942123e-10,5.205447572187675e-08,1.0855496653299211e-05,0.441051290941554,9.464322195262531e-14,3.816103628946825e-15,0.441051290941554
1628,2016-03-06,0.0,0.0,0.0,2016,3,6,6,0,0.0,0,0,1,30,1,30,1,30,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,11.666666666666666,11.583333333333334,0.005383105741918052,1.0188617225283034e-21,5.4593307522331215e-33,6.906248619019833e-05,8.997229967366561e-11,7.671105893720845e-08,7.849175678309677e-06,0.40372170860859763,5.605339617595758e-14,6.5910664926522654e-15,0.40372170860859763
1629,2016-03-07,0.0,0.0,0.0,2016,3,7,0,0,0.0,1,30,1,30,1,30,1,40,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,11.666666666666666,11.583333333333334,0.004320239474094066,5.242885663363464e-22,2.396949668898052e-33,5.131379054322775e-05,5.678001307018091e-11,1.1253517471925912e-07,5.649744546949397e-06,0.36787944117144233,3.3047967556318703e-14,1.1332393247975474e-14,0.36787944117144233
1630,2016-03-08,0.0,6.0,6.0,2016,3,8,1,1,25.0,1,30,1,40,1,30,1,40,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,70.0,11.666666666666666,9.583333333333334,0.003451541830562535,2.685690341941217e-22,5.4593307522331215e-33,3.795389888449303e-05,3.567077669253329e-11,1.6434216793821234e-07,4.048218864632775e-06,0.33370241075447066,1.939625972470827e-14,1.939625972470827e-14,0.33370241075447066
1631,2016-03-09,0.0,15.0,11.0,2016,3,9,2,1,25.0,1,50,1,40,1,40,1,40,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,70.0,12.333333333333334,10.416666666666666,0.002745041231162644,1.3695310990003124e-22,1.237799517733768e-32,2.7945321209152884e-05,2.2307970104970424e-11,2.3891319952628224e-07,2.8875503621930407e-06,0.30133083890551066,1.1332393247975474e-14,3.3047967556318703e-14,0.30133083890551066
1632,2016-03-10,0.0,9.0,3.0,2016,3,10,3,1,50.0,0,0,1,30,1,30,1,40,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,70.0,12.333333333333334,11.25,0.002173276647747907,6.95213617456976e-23,2.793776256466959e-32,2.0482936846887517e-05,1.3887943864964021e-11,3.4574960100244164e-07,2.050338474493025e-06,0.2708683284704635,6.5910664926522654e-15,5.605339617595758e-14,0.2708683284704635
1633,2016-03-11,0.0,0.0,0.0,2016,3,11,4,0,0.0,1,30,1,30,1,40,1,40,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,70.0,15.666666666666666,12.916666666666666,0.00171281936882384,3.513136727828072e-23,6.277162123269114e-32,1.4945338524781451e-05,8.606890178604721e-12,4.980966734693725e-07,1.449278887147761e-06,0.24238362999515986,3.816103628946825e-15,9.464322195262531e-14,0.24238362999515986
1634,2016-03-12,0.0,7.0,9.0,2016,3,12,5,1,30.0,0,0,1,30,1,40,1,40,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,13.666666666666666,12.916666666666666,0.0013438120398556223,1.7672673139340898e-23,1.4039947359662446e-31,1.0855496653299211e-05,5.309883359214771e-12,7.143252560542774e-07,1.0197853771706282e-06,0.21591298091726488,2.1994547780410763e-15,1.5907704423661305e-13,0.21591298091726488
1635,2016-03-13,0.0,0.0,0.0,2016,3,13,6,0,0.0,0,0,1,30,1,40,1,40,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,70.0,15.666666666666666,13.916666666666666,0.0010495325222677763,8.849930260292657e-24,3.1260651434701166e-31,7.849175678309677e-06,3.2610248726700355e-12,1.0197853771706282e-06,7.143252560542774e-07,0.19146289967870542,1.2619447026583566e-15,2.661680480344294e-13,0.19146289967870542
1636,2016-03-14,0.0,0.0,0.0,2016,3,14,0,0,0.0,1,30,1,30,1,40,1,40,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0,70.0,11.0,12.25,0.0008159878350721483,4.411719196996002e-24,6.928847118330195e-31,5.649744546949397e-06,1.9936717358377863e-12,1.449278887147761e-06,4.980966734693725e-07,0.1690133154060661,7.207688734079356e-16,4.433377746328046e-13,0.1690133154060661
1637,2016-03-15,0.0,8.0,3.0,2016,3,15,1,1,25.0,0,0,1,50,1,50,1,50,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,50.0,70.0,11.0,12.25,0.0006315414766389987,2.1893050878062735e-24,1.5288129205360447e-30,4.048218864632775e-06,1.2133430395437822e-12,2.050338474493025e-06,3.4574960100244164e-07,0.14852091655171076,4.0980960411175916e-16,7.35095839585829e-13,0.14852091655171076
1638,2016-03-16,0.0,0.0,0.0,2016,3,16,2,0,0.0,0,0,1,50,1,50,1,50,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,50.0,70.0,12.666666666666666,13.083333333333334,0.0004865757746296883,1.0815214096490333e-24,3.3579801181420154e-30,2.8875503621930407e-06,7.35095839585829e-13,2.8875503621930407e-06,2.3891319952628224e-07,0.12992260830505947,2.3195228302435696e-16,1.2133430395437822e-12,0.12992260830505947
1639,2016-03-17,0.0,0.0,0.0,2016,3,17,3,0,0.0,1,50,1,50,1,50,1,50,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,70.0,12.666666666666666,12.25,0.00037318957021707967,5.318563715269067e-25,7.342303069252906e-30,2.050338474493025e-06,4.433377746328046e-13,4.048218864632775e-06,1.6434216793821234e-07,0.11313897801910364,1.3069097000558088e-16,1.9936717358377863e-12,0.11313897801910364
