,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Memorial_Day,nday_away_Independence_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Labor_Day,nday_away_Columbus_Day,nday_away_Thanksgiving,nday_away_New_Years_Day,nday_away_Christmas_Day,nday_away_Martin_Luther_King_Jr_Day,nday_away_anyholiday
814,2015-05-09,0.0,0.0,0.0,2015,5,9,5,0,0.0,0,0,1,50,1,40,1,40,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,60.0,6.333333333333333,7.0,0.5596191218461927,0.0008159878350721483,2.3891319952628224e-07,2.793776256466959e-32,3.816103628946825e-15,1.0815214096490333e-24,6.838934727824874e-27,7.330319795513614e-17,1.1274980485847069e-18,1.2133430395437822e-12,0.5596191218461927
815,2015-05-10,0.0,0.0,0.0,2015,5,10,6,0,0.0,0,0,1,50,1,40,1,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,60.0,6.333333333333333,7.0,0.6003730411984044,0.0010495325222677763,1.6434216793821234e-07,1.237799517733768e-32,6.5910664926522654e-15,2.1893050878062735e-24,3.2580712504375464e-27,4.09289565372295e-17,6.098688103116819e-19,7.35095839585829e-13,0.6003730411984044
816,2015-05-11,0.0,0.0,0.0,2015,5,11,0,0,0.0,1,50,1,50,1,40,1,40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,6.333333333333333,5.0,0.6411803884299546,0.0013438120398556223,1.1253517471925912e-07,5.4593307522331215e-33,1.1332393247975474e-14,4.411719196996002e-24,1.5451231768499288e-27,2.2749341707408446e-17,3.2838813589367143e-19,4.433377746328046e-13,0.6411803884299546
817,2015-05-12,0.0,48.0,0.0,2015,5,12,1,1,50.0,0,0,1,30,1,40,1,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,4.666666666666667,5.0,0.6816629478612286,0.00171281936882384,7.671105893720845e-08,2.396949668898052e-33,1.939625972470827e-14,8.849930260292657e-24,7.294508704739252e-28,1.2587439785341146e-17,1.760227914426155e-19,2.661680480344294e-13,0.6816629478612286
818,2015-05-13,0.0,0.0,0.0,2015,5,13,2,0,0.0,0,0,1,30,1,40,1,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,8.0,6.666666666666667,0.7214222903547561,0.002173276647747907,5.205447572187675e-08,2.396949668898052e-33,3.3047967556318703e-14,1.7672673139340898e-23,3.4281466917367465e-28,6.933242467194433e-18,9.392490402701178e-20,1.5907704423661305e-13,0.7214222903547561
819,2015-05-14,0.0,0.0,0.0,2015,5,14,3,0,0.0,1,30,1,30,1,40,1,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,8.0,6.666666666666667,0.760045927023468,0.002745041231162644,3.516321581057925e-08,5.4593307522331215e-33,5.605339617595758e-14,3.513136727828072e-23,1.603810890548638e-28,3.8015944193905344e-18,4.9891093927950183e-20,9.464322195262531e-14,0.760045927023468
820,2015-05-15,0.0,15.0,0.0,2015,5,15,4,1,25.0,0,0,0,0,1,50,1,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,8.0,6.166666666666667,0.7971141629458125,0.003451541830562535,2.3645554668615604e-08,1.237799517733768e-32,9.464322195262531e-14,6.95213617456976e-23,7.469255741829046e-29,2.0750357571818113e-18,2.6381270294181677e-20,5.605339617595758e-14,0.7971141629458125
821,2015-05-16,0.0,0.0,0.0,2015,5,16,5,0,0.0,0,0,1,50,1,50,1,50,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,9.666666666666666,7.0,0.8322075006903012,0.004320239474094066,1.5828539209911236e-08,2.793776256466959e-32,1.5907704423661305e-13,1.3695310990003124e-22,3.4628359020592734e-29,1.1274980485847069e-18,1.3886691616029176e-20,3.3047967556318703e-14,0.8322075006903012
822,2015-05-17,0.0,0.0,0.0,2015,5,17,6,0,0.0,0,0,1,50,1,50,1,50,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,9.666666666666666,7.0,0.8649144172389205,0.005383105741918052,1.0547816779454457e-08,6.277162123269114e-32,2.661680480344294e-13,2.685690341941217e-22,1.5981476628267853e-29,6.098688103116819e-19,7.276663454088607e-21,1.939625972470827e-14,0.8649144172389205
823,2015-05-18,0.0,0.0,0.0,2015,5,18,0,0,0.0,1,50,1,50,1,50,1,50,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,6.333333333333333,7.0,0.8948393168143698,0.006677108163747914,6.997045994265065e-09,1.4039947359662446e-31,4.433377746328046e-13,5.242885663363464e-22,7.342303069252906e-30,3.2838813589367143e-19,3.795737739100092e-21,1.1332393247975474e-14,0.8948393168143698
824,2015-05-19,0.0,21.0,0.0,2015,5,19,1,1,50.0,0,0,1,50,1,50,1,40,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,6.333333333333333,7.0,0.9216104472977248,0.008244689844825922,4.62058847615921e-09,3.1260651434701166e-31,7.35095839585829e-13,1.0188617225283034e-21,3.3579801181420154e-30,1.760227914426155e-19,1.971017666651087e-21,6.5910664926522654e-15,0.9216104472977248
825,2015-05-20,0.0,0.0,0.0,2015,5,20,2,0,0.0,1,50,1,50,1,50,1,40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,9.666666666666666,8.666666666666666,0.9448875602748896,0.010134227381485734,3.0374578711408626e-09,6.928847118330195e-31,1.2133430395437822e-12,1.971017666651087e-21,1.5288129205360447e-30,9.392490402701178e-20,1.0188617225283034e-21,3.816103628946825e-15,0.9448875602748896
826,2015-05-21,0.0,49.0,0.0,2015,5,21,3,1,50.0,0,0,0,0,1,50,1,50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,8.333333333333334,7.833333333333333,0.9643690948860915,0.012400448027957603,1.987712853292263e-09,1.5288129205360447e-30,1.9936717358377863e-12,3.795737739100092e-21,6.928847118330195e-31,4.9891093927950183e-20,5.242885663363464e-22,2.1994547780410763e-15,0.9643690948860915
827,2015-05-22,0.0,0.0,0.0,2015,5,22,4,0,0.0,0,0,0,0,1,50,1,50,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,11.666666666666666,9.5,0.9797986738537043,0.015104783999608878,1.2948737877910746e-09,3.3579801181420154e-30,3.2610248726700355e-12,7.276663454088607e-21,3.1260651434701166e-31,2.6381270294181677e-20,2.685690341941217e-22,1.2619447026583566e-15,0.9797986738537043
828,2015-05-23,0.0,0.0,0.0,2015,5,23,5,0,0.0,0,0,0,0,1,50,1,50,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,11.666666666666666,9.5,0.9909707162514318,0.01831563888873418,8.397144824858431e-10,7.342303069252906e-30,5.309883359214771e-12,1.3886691616029176e-20,1.4039947359662446e-31,1.3886691616029176e-20,1.3695310990003124e-22,7.207688734079356e-16,0.9909707162514318
829,2015-05-24,0.0,0.0,0.0,2015,5,24,6,0,0.0,0,0,0,0,1,50,1,50,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,11.666666666666666,9.0,0.9977349953069204,0.022108538597039658,5.420835868877036e-10,1.5981476628267853e-29,8.606890178604721e-12,2.6381270294181677e-20,6.277162123269114e-32,7.276663454088607e-21,6.95213617456976e-23,4.0980960411175916e-16,0.9977349953069204
830,2015-05-25,0.0,0.0,0.0,2015,5,25,0,0,0.0,0,0,1,50,1,50,1,50,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,11.666666666666666,9.0,1.0,0.026566137145725102,3.4836240728956334e-10,3.4628359020592734e-29,1.3887943864964021e-11,4.9891093927950183e-20,2.793776256466959e-32,3.795737739100092e-21,3.513136727828072e-23,2.3195228302435696e-16,1.0
831,2015-05-26,0.0,0.0,0.0,2015,5,26,1,0,0.0,0,0,1,50,1,30,1,50,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,50.0,11.666666666666666,9.0,0.9977349953069204,0.03177804641749838,2.2285722505175572e-10,7.469255741829046e-29,2.2307970104970424e-11,9.392490402701178e-20,1.237799517733768e-32,1.971017666651087e-21,1.7672673139340898e-23,1.3069097000558088e-16,0.9977349953069204
832,2015-05-27,0.0,0.0,0.0,2015,5,27,2,0,0.0,1,50,1,50,1,30,1,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,11.666666666666666,8.166666666666666,0.9909707162514318,0.03784045853143394,1.4192292867942123e-10,1.603810890548638e-28,3.567077669253329e-11,1.760227914426155e-19,5.4593307522331215e-33,1.0188617225283034e-21,8.849930260292657e-24,7.330319795513614e-17,0.9909707162514318
833,2015-05-28,0.0,24.0,0.0,2015,5,28,3,1,50.0,0,0,0,0,1,40,1,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,8.333333333333334,8.166666666666666,0.9797986738537043,0.04485553036633267,8.997229967366561e-11,3.4281466917367465e-28,5.678001307018091e-11,3.2838813589367143e-19,2.396949668898052e-33,5.242885663363464e-22,4.411719196996002e-24,4.09289565372295e-17,0.9797986738537043
834,2015-05-29,0.0,0.0,0.0,2015,5,29,4,0,0.0,0,0,0,0,1,40,1,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,11.666666666666666,9.833333333333334,0.9643690948860915,0.05293050193270875,5.678001307018091e-11,7.294508704739252e-28,8.997229967366561e-11,6.098688103116819e-19,5.4593307522331215e-33,2.685690341941217e-22,2.1893050878062735e-24,2.2749341707408446e-17,0.9643690948860915
835,2015-05-30,0.0,0.0,0.0,2015,5,30,5,0,0.0,0,0,1,20,1,40,1,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,11.666666666666666,9.833333333333334,0.9448875602748896,0.06217652402211632,3.567077669253329e-11,1.5451231768499288e-27,1.4192292867942123e-10,1.1274980485847069e-18,1.237799517733768e-32,1.3695310990003124e-22,1.0815214096490333e-24,1.2587439785341146e-17,0.9448875602748896
836,2015-05-31,0.0,0.0,0.0,2015,5,31,6,0,0.0,0,0,1,20,1,40,1,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,10.0,9.833333333333334,0.9216104472977248,0.07270717596764426,2.2307970104970424e-11,3.2580712504375464e-27,2.2285722505175572e-10,2.0750357571818113e-18,2.793776256466959e-32,6.95213617456976e-23,5.318563715269067e-25,6.933242467194433e-18,0.9216104472977248
837,2015-06-01,0.0,0.0,0.0,2015,6,1,0,0,0.0,1,20,1,40,1,40,1,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,10.0,9.833333333333334,0.8948393168143698,0.08463666150622445,1.3887943864964021e-11,6.838934727824874e-27,3.4836240728956334e-10,3.8015944193905344e-18,6.277162123269114e-32,3.513136727828072e-23,2.603658507632229e-25,3.8015944193905344e-18,0.8948393168143698
838,2015-06-02,0.0,15.0,0.0,2015,6,2,1,1,15.0,0,0,1,70,1,70,1,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,10.0,8.166666666666666,0.8649144172389205,0.09807767964508253,8.606890178604721e-12,1.429047782650265e-26,5.420835868877036e-10,6.933242467194433e-18,1.4039947359662446e-31,1.7672673139340898e-23,1.2688318989310368e-25,2.0750357571818113e-18,0.8649144172389205
839,2015-06-03,0.0,0.0,0.0,2015,6,3,2,0,0.0,1,70,1,70,1,70,1,40,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,11.0,8.666666666666666,0.8322075006903012,0.11313897801910364,5.309883359214771e-12,2.972593012420696e-26,8.397144824858431e-10,1.2587439785341146e-17,3.1260651434701166e-31,8.849930260292657e-24,6.155375693545423e-26,1.1274980485847069e-18,0.8322075006903012
840,2015-06-04,0.0,23.0,0.0,2015,6,4,3,1,70.0,0,0,0,0,0,0,1,20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,7.666666666666667,8.666666666666666,0.7971141629458125,0.12992260830505947,3.2610248726700355e-12,6.155375693545423e-26,1.2948737877910746e-09,2.2749341707408446e-17,6.928847118330195e-31,4.411719196996002e-24,2.972593012420696e-26,6.098688103116819e-19,0.7971141629458125
841,2015-06-05,0.0,0.0,0.0,2015,6,5,4,0,0.0,0,0,0,0,0,0,1,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,12.333333333333334,10.333333333333334,0.760045927023468,0.14852091655171076,1.9936717358377863e-12,1.2688318989310368e-25,1.987712853292263e-09,4.09289565372295e-17,1.5288129205360447e-30,2.1893050878062735e-24,1.429047782650265e-26,3.2838813589367143e-19,0.760045927023468
842,2015-06-06,0.0,0.0,0.0,2015,6,6,5,0,0.0,0,0,0,0,0,0,1,20,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,9.0,10.333333333333334,0.7214222903547561,0.1690133154060661,1.2133430395437822e-12,2.603658507632229e-25,3.0374578711408626e-09,7.330319795513614e-17,3.3579801181420154e-30,1.0815214096490333e-24,6.838934727824874e-27,1.760227914426155e-19,0.7214222903547561
843,2015-06-07,0.0,0.0,0.0,2015,6,7,6,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,70.0,9.0,10.333333333333334,0.6816629478612286,0.19146289967870542,7.35095839585829e-13,5.318563715269067e-25,4.62058847615921e-09,1.3069097000558088e-16,7.342303069252906e-30,5.318563715269067e-25,3.2580712504375464e-27,9.392490402701178e-20,0.6816629478612286
844,2015-06-08,0.0,0.0,0.0,2015,6,8,0,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,70.0,9.0,10.333333333333334,0.6411803884299546,0.21591298091726488,4.433377746328046e-13,1.0815214096490333e-24,6.997045994265065e-09,2.3195228302435696e-16,1.5981476628267853e-29,2.603658507632229e-25,1.5451231768499288e-27,4.9891093927950183e-20,0.6411803884299546
845,2015-06-09,0.0,0.0,0.0,2015,6,9,1,0,0.0,0,0,0,0,1,20,1,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,70.0,9.0,10.333333333333334,0.6003730411984044,0.24238362999515986,2.661680480344294e-13,2.1893050878062735e-24,1.0547816779454457e-08,4.0980960411175916e-16,3.4628359020592734e-29,1.2688318989310368e-25,7.294508704739252e-28,2.6381270294181677e-20,0.6003730411984044
846,2015-06-10,0.0,0.0,0.0,2015,6,10,2,0,0.0,0,0,0,0,1,20,1,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,70.0,9.0,10.333333333333334,0.5596191218461927,0.2708683284704635,1.5907704423661305e-13,4.411719196996002e-24,1.5828539209911236e-08,7.207688734079356e-16,7.469255741829046e-29,6.155375693545423e-26,3.4281466917367465e-28,1.3886691616029176e-20,0.5596191218461927
847,2015-06-11,0.0,0.0,0.0,2015,6,11,3,0,0.0,0,0,0,0,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,70.0,9.0,10.333333333333334,0.5192712990540764,0.30133083890551066,9.464322195262531e-14,8.849930260292657e-24,2.3645554668615604e-08,1.2619447026583566e-15,1.603810890548638e-28,2.972593012420696e-26,1.603810890548638e-28,7.276663454088607e-21,0.5192712990540764
848,2015-06-12,0.0,0.0,0.0,2015,6,12,4,0,0.0,0,0,0,0,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,9.0,8.666666666666666,0.47965226883004425,0.33370241075447066,5.605339617595758e-14,1.7672673139340898e-23,3.516321581057925e-08,2.1994547780410763e-15,3.4281466917367465e-28,1.429047782650265e-26,7.469255741829046e-29,3.795737739100092e-21,0.47965226883004425
849,2015-06-13,0.0,0.0,0.0,2015,6,13,5,0,0.0,0,0,1,20,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,5.666666666666667,8.666666666666666,0.441051290941554,0.36787944117144233,3.3047967556318703e-14,3.513136727828072e-23,5.205447572187675e-08,3.816103628946825e-15,7.294508704739252e-28,6.838934727824874e-27,3.4628359020592734e-29,1.971017666651087e-21,0.441051290941554
850,2015-06-14,0.0,0.0,0.0,2015,6,14,6,0,0.0,0,0,1,20,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,5.666666666666667,8.666666666666666,0.40372170860859763,0.40372170860859763,1.939625972470827e-14,6.95213617456976e-23,7.671105893720845e-08,6.5910664926522654e-15,1.5451231768499288e-27,3.2580712504375464e-27,1.5981476628267853e-29,1.0188617225283034e-21,0.40372170860859763
851,2015-06-15,0.0,0.0,0.0,2015,6,15,0,0,0.0,1,20,1,20,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,5.666666666666667,7.833333333333333,0.36787944117144233,0.441051290941554,1.1332393247975474e-14,1.3695310990003124e-22,1.1253517471925912e-07,1.1332393247975474e-14,3.2580712504375464e-27,1.5451231768499288e-27,7.342303069252906e-30,5.242885663363464e-22,0.441051290941554
852,2015-06-16,0.0,6.0,0.0,2015,6,16,1,1,15.0,1,20,1,20,1,30,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,5.666666666666667,7.833333333333333,0.33370241075447066,0.47965226883004425,6.5910664926522654e-15,2.685690341941217e-22,1.6434216793821234e-07,1.939625972470827e-14,6.838934727824874e-27,7.294508704739252e-28,3.3579801181420154e-30,2.685690341941217e-22,0.47965226883004425
853,2015-06-17,0.0,96.0,0.0,2015,6,17,2,1,20.0,1,20,1,20,1,30,1,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,6.666666666666667,8.333333333333334,0.30133083890551066,0.5192712990540764,3.816103628946825e-15,5.242885663363464e-22,2.3891319952628224e-07,3.3047967556318703e-14,1.429047782650265e-26,3.4281466917367465e-28,1.5288129205360447e-30,1.3695310990003124e-22,0.5192712990540764
854,2015-06-18,0.0,10.0,0.0,2015,6,18,3,1,20.0,0,0,0,0,1,40,1,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,7.0,9.0,0.2708683284704635,0.5596191218461927,2.1994547780410763e-15,1.0188617225283034e-21,3.4574960100244164e-07,5.605339617595758e-14,2.972593012420696e-26,1.603810890548638e-28,6.928847118330195e-31,6.95213617456976e-23,0.5596191218461927
855,2015-06-19,0.0,0.0,0.0,2015,6,19,4,0,0.0,0,0,0,0,1,40,1,40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,8.333333333333334,8.0,0.24238362999515986,0.6003730411984044,1.2619447026583566e-15,1.971017666651087e-21,4.980966734693725e-07,9.464322195262531e-14,6.155375693545423e-26,7.469255741829046e-29,3.1260651434701166e-31,3.513136727828072e-23,0.6003730411984044
856,2015-06-20,0.0,0.0,0.0,2015,6,20,5,0,0.0,0,0,1,40,1,40,1,40,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,3.6666666666666665,8.0,0.21591298091726488,0.6411803884299546,7.207688734079356e-16,3.795737739100092e-21,7.143252560542774e-07,1.5907704423661305e-13,1.2688318989310368e-25,3.4628359020592734e-29,1.4039947359662446e-31,1.7672673139340898e-23,0.6411803884299546
857,2015-06-21,0.0,0.0,0.0,2015,6,21,6,0,0.0,0,0,1,40,1,40,1,40,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,70.0,3.6666666666666665,6.333333333333333,0.19146289967870542,0.6816629478612286,4.0980960411175916e-16,7.276663454088607e-21,1.0197853771706282e-06,2.661680480344294e-13,2.603658507632229e-25,1.5981476628267853e-29,6.277162123269114e-32,8.849930260292657e-24,0.6816629478612286
858,2015-06-22,0.0,0.0,0.0,2015,6,22,0,0,0.0,1,40,1,40,1,40,1,40,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,70.0,3.6666666666666665,6.333333333333333,0.1690133154060661,0.7214222903547561,2.3195228302435696e-16,1.3886691616029176e-20,1.449278887147761e-06,4.433377746328046e-13,5.318563715269067e-25,7.342303069252906e-30,2.793776256466959e-32,4.411719196996002e-24,0.7214222903547561
859,2015-06-23,0.0,11.0,0.0,2015,6,23,1,1,35.0,0,0,1,40,1,40,1,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,70.0,3.6666666666666665,6.333333333333333,0.14852091655171076,0.760045927023468,1.3069097000558088e-16,2.6381270294181677e-20,2.050338474493025e-06,7.35095839585829e-13,1.0815214096490333e-24,3.3579801181420154e-30,1.237799517733768e-32,2.1893050878062735e-24,0.760045927023468
860,2015-06-24,0.0,0.0,0.0,2015,6,24,2,0,0.0,1,40,1,40,1,40,1,40,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,70.0,6.0,7.5,0.12992260830505947,0.7971141629458125,7.330319795513614e-17,4.9891093927950183e-20,2.8875503621930407e-06,1.2133430395437822e-12,2.1893050878062735e-24,1.5288129205360447e-30,5.4593307522331215e-33,1.0815214096490333e-24,0.7971141629458125
861,2015-06-25,0.0,94.0,0.0,2015,6,25,3,1,35.0,0,0,0,0,1,40,1,40,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,70.0,6.0,7.5,0.11313897801910364,0.8322075006903012,4.09289565372295e-17,9.392490402701178e-20,4.048218864632775e-06,1.9936717358377863e-12,4.411719196996002e-24,6.928847118330195e-31,2.396949668898052e-33,5.318563715269067e-25,0.8322075006903012
